Branch_ID,Branch_Name,Customer_ID,Customer_Name,Total_Spent,Spending_rank
BR0119,"Jodhpur Branch 119",CUST086502,"Neha Joshi",405935.69,1
BR0119,"Jodhpur Branch 119",CUST068761,"Rohit Tiwari",387396.62,2
BR0119,"Jodhpur Branch 119",CUST071333,"Manish Malhotra",299861.10,3
BR0120,"Delhi Branch 120",CUST059521,"Karan Mishra",402976.23,1
BR0120,"Delhi Branch 120",CUST062932,"Meena Patel",299740.27,2
BR0120,"Delhi Branch 120",CUST073192,"Deepak Mehta",299439.75,3
BR0121,"Indore Branch 121",CUST004833,"Amit Kumar",378717.86,1
BR0121,"Indore Branch 121",CUST032527,"Pawan Patel",299803.77,2
BR0121,"Indore Branch 121",CUST077626,"Riya Joshi",299727.02,3
BR0122,"Chennai Branch 122",CUST085181,"Ankit Mehta",299871.93,1
BR0122,"Chennai Branch 122",CUST064598,"Rohit Singh",299452.01,2
BR0122,"Chennai Branch 122",CUST049472,"Priya Jain",298764.83,3
BR0123,"Kota Branch 123",CUST091687,"Vikas Verma",407367.30,1
BR0123,"Kota Branch 123",CUST060793,"Kavita Patel",401045.63,2
BR0123,"Kota Branch 123",CUST035720,"Deepak Rathore",342531.97,3
BR0124,"Surat Branch 124",CUST083436,"Arjun Joshi",593871.84,1
BR0124,"Surat Branch 124",CUST094162,"Sneha Jain",553196.56,2
BR0124,"Surat Branch 124",CUST027017,"Priya Patel",493869.79,3
BR0125,"Chandigarh Branch 125",CUST055387,"Pooja Agarwal",409886.76,1
BR0125,"Chandigarh Branch 125",CUST087816,"Rahul Yadav",299581.81,2
BR0125,"Chandigarh Branch 125",CUST025558,"Riya Saini",299436.85,3
BR0126,"Delhi Branch 126",CUST099837,"Amit Joshi",349078.96,1
BR0126,"Delhi Branch 126",CUST098083,"Shreya Kumar",299714.57,2
BR0126,"Delhi Branch 126",CUST028078,"Meena Agarwal",299092.21,3
BR0127,"Mumbai Branch 127",CUST094114,"Arjun Patel",574803.06,1
BR0127,"Mumbai Branch 127",CUST020796,"Karan Jain",299936.93,2
BR0127,"Mumbai Branch 127",CUST002154,"Suresh Malhotra",299023.97,3
BR0128,"Chandigarh Branch 128",CUST088342,"Meena Bansal",346261.15,1
BR0128,"Chandigarh Branch 128",CUST088843,"Amit Agarwal",299789.56,2
BR0128,"Chandigarh Branch 128",CUST079850,"Pawan Rathore",299350.26,3
BR0129,"Delhi Branch 129",CUST008617,"Vikas Mehta",420937.06,1
BR0129,"Delhi Branch 129",CUST021143,"Shreya Tiwari",363560.02,2
BR0129,"Delhi Branch 129",CUST066823,"Pawan Choudhary",327779.86,3
BR0130,"Indore Branch 130",CUST052188,"Pooja Jain",486804.72,1
BR0130,"Indore Branch 130",CUST046983,"Arjun Choudhary",429420.90,2
BR0130,"Indore Branch 130",CUST003347,"Suresh Singh",298997.71,3
BR0131,"Udaipur Branch 131",CUST000343,"Priya Kumar",537571.08,1
BR0131,"Udaipur Branch 131",CUST093953,"Pawan Sharma",405792.40,2
BR0131,"Udaipur Branch 131",CUST000652,"Sneha Gupta",381655.35,3
BR0132,"Udaipur Branch 132",CUST040084,"Pooja Choudhary",578801.04,1
BR0132,"Udaipur Branch 132",CUST075184,"Vikas Bansal",426497.70,2
BR0132,"Udaipur Branch 132",CUST029650,"Vivek Sharma",363541.56,3
BR0133,"Pune Branch 133",CUST069577,"Vikas Rathore",483206.21,1
BR0133,"Pune Branch 133",CUST049719,"Nikhil Verma",357643.17,2
BR0133,"Pune Branch 133",CUST000697,"Vikas Sharma",299989.95,3
BR0134,"Chandigarh Branch 134",CUST059504,"Suresh Kumar",553391.17,1
BR0134,"Chandigarh Branch 134",CUST060592,"Suresh Saini",452085.53,2
BR0134,"Chandigarh Branch 134",CUST031125,"Simran Patel",433221.61,3
BR0135,"Ahmedabad Branch 135",CUST096712,"Shreya Agarwal",561258.34,1
BR0135,"Ahmedabad Branch 135",CUST081244,"Ankit Sharma",299001.58,2
BR0135,"Ahmedabad Branch 135",CUST008586,"Suresh Malhotra",298451.23,3
BR0136,"Bengaluru Branch 136",CUST057940,"Vivek Tiwari",381950.79,1
BR0136,"Bengaluru Branch 136",CUST094363,"Vikas Verma",379807.26,2
BR0136,"Bengaluru Branch 136",CUST078670,"Priya Jain",372581.20,3
BR0137,"Indore Branch 137",CUST012208,"Pooja Tiwari",510363.54,1
BR0137,"Indore Branch 137",CUST015099,"Kavita Singh",351212.39,2
BR0137,"Indore Branch 137",CUST045146,"Nikhil Gupta",332463.36,3
BR0138,"Mumbai Branch 138",CUST024173,"Deepak Kumar",542478.29,1
BR0138,"Mumbai Branch 138",CUST098050,"Pawan Gupta",525122.44,2
BR0138,"Mumbai Branch 138",CUST078639,"Amit Tiwari",444062.19,3
BR0139,"Bengaluru Branch 139",CUST099793,"Deepak Verma",533244.99,1
BR0139,"Bengaluru Branch 139",CUST045091,"Ankit Kumar",443383.74,2
BR0139,"Bengaluru Branch 139",CUST073876,"Vikas Mehta",298956.31,3
BR0140,"Pune Branch 140",CUST044479,"Rohit Singh",530624.06,1
BR0140,"Pune Branch 140",CUST077834,"Sneha Gupta",392564.64,2
BR0140,"Pune Branch 140",CUST000359,"Meena Sharma",375445.82,3
BR0141,"Udaipur Branch 141",CUST045069,"Simran Bansal",524662.13,1
BR0141,"Udaipur Branch 141",CUST024503,"Pooja Gupta",506012.90,2
BR0141,"Udaipur Branch 141",CUST070981,"Vikas Malhotra",354245.00,3
BR0142,"Bhopal Branch 142",CUST094580,"Kavita Mehta",404046.78,1
BR0142,"Bhopal Branch 142",CUST006391,"Arjun Saini",395220.92,2
BR0142,"Bhopal Branch 142",CUST065597,"Meena Agarwal",299850.99,3
BR0143,"Bhopal Branch 143",CUST010786,"Rahul Jain",465080.00,1
BR0143,"Bhopal Branch 143",CUST004668,"Vikas Gupta",350337.28,2
BR0143,"Bhopal Branch 143",CUST074138,"Neha Mehta",334116.57,3
BR0144,"Bengaluru Branch 144",CUST031426,"Meena Verma",402833.77,1
BR0144,"Bengaluru Branch 144",CUST025216,"Priya Mishra",299609.53,2
BR0144,"Bengaluru Branch 144",CUST007144,"Riya Mehta",298838.51,3
BR0145,"Kota Branch 145",CUST074238,"Priya Patel",330767.14,1
BR0145,"Kota Branch 145",CUST093952,"Vikas Kumar",299478.72,2
BR0145,"Kota Branch 145",CUST064544,"Riya Rathore",299409.93,3
BR0146,"Indore Branch 146",CUST010596,"Sneha Singh",541433.16,1
BR0146,"Indore Branch 146",CUST038595,"Rahul Choudhary",439215.76,2
BR0146,"Indore Branch 146",CUST085261,"Pawan Tiwari",388115.95,3
BR0147,"Alwar Branch 147",CUST033506,"Pooja Mishra",563211.17,1
BR0147,"Alwar Branch 147",CUST007570,"Vikas Gupta",344570.99,2
BR0147,"Alwar Branch 147",CUST074569,"Priya Rathore",299595.69,3
BR0148,"Hyderabad Branch 148",CUST002206,"Arjun Choudhary",477599.76,1
BR0148,"Hyderabad Branch 148",CUST031123,"Manish Tiwari",436269.70,2
BR0148,"Hyderabad Branch 148",CUST075683,"Deepak Sharma",335912.79,3
BR0149,"Alwar Branch 149",CUST002677,"Pooja Singh",523576.32,1
BR0149,"Alwar Branch 149",CUST079496,"Nikhil Mehta",386136.63,2
BR0149,"Alwar Branch 149",CUST035519,"Rohit Saini",363454.14,3
BR0150,"Surat Branch 150",CUST032464,"Komal Joshi",474592.44,1
BR0150,"Surat Branch 150",CUST044110,"Neha Agarwal",323256.37,2
BR0150,"Surat Branch 150",CUST033386,"Simran Mehta",298963.59,3
BR0151,"Alwar Branch 151",CUST022121,"Suresh Saini",479851.03,1
BR0151,"Alwar Branch 151",CUST005847,"Simran Patel",332184.75,2
BR0151,"Alwar Branch 151",CUST082975,"Simran Rathore",305501.74,3
BR0152,"Kota Branch 152",CUST097089,"Suresh Agarwal",469672.64,1
BR0152,"Kota Branch 152",CUST056161,"Karan Patel",336780.13,2
BR0152,"Kota Branch 152",CUST026766,"Suresh Rathore",330805.94,3
BR0153,"Kolkata Branch 153",CUST001897,"Deepak Patel",521825.52,1
BR0153,"Kolkata Branch 153",CUST028299,"Amit Mishra",420291.55,2
BR0153,"Kolkata Branch 153",CUST029006,"Arjun Tiwari",359519.78,3
BR0154,"Mumbai Branch 154",CUST010537,"Simran Tiwari",412410.18,1
BR0154,"Mumbai Branch 154",CUST016345,"Ankit Tiwari",299254.60,2
BR0154,"Mumbai Branch 154",CUST032051,"Suresh Verma",299140.58,3
BR0155,"Delhi Branch 155",CUST098630,"Rohit Bansal",498757.46,1
BR0155,"Delhi Branch 155",CUST045310,"Rahul Jain",430637.46,2
BR0155,"Delhi Branch 155",CUST024281,"Suresh Agarwal",430088.36,3
BR0156,"Kolkata Branch 156",CUST038328,"Kavita Singh",461359.72,1
BR0156,"Kolkata Branch 156",CUST081690,"Vivek Yadav",342506.00,2
BR0156,"Kolkata Branch 156",CUST093689,"Komal Tiwari",299803.08,3
BR0157,"Bhopal Branch 157",CUST000377,"Ankit Verma",389260.95,1
BR0157,"Bhopal Branch 157",CUST011876,"Vivek Mishra",335169.78,2
BR0157,"Bhopal Branch 157",CUST064897,"Priya Mehta",315535.62,3
BR0158,"Udaipur Branch 158",CUST077105,"Kavita Joshi",330542.23,1
BR0158,"Udaipur Branch 158",CUST070586,"Arjun Sharma",316352.62,2
BR0158,"Udaipur Branch 158",CUST024024,"Riya Tiwari",299912.51,3
BR0159,"Kolkata Branch 159",CUST000535,"Deepak Rathore",439409.35,1
BR0159,"Kolkata Branch 159",CUST099912,"Sneha Bansal",382675.79,2
BR0159,"Kolkata Branch 159",CUST051808,"Neha Sharma",358644.16,3
BR0160,"Mumbai Branch 160",CUST057712,"Riya Mishra",463527.58,1
BR0160,"Mumbai Branch 160",CUST003940,"Ankit Gupta",429595.40,2
BR0160,"Mumbai Branch 160",CUST024963,"Neha Jain",428686.26,3
BR0161,"Surat Branch 161",CUST021799,"Sneha Patel",486375.23,1
BR0161,"Surat Branch 161",CUST067409,"Meena Tiwari",393141.68,2
BR0161,"Surat Branch 161",CUST059600,"Rohit Bansal",303312.42,3
BR0162,"Mumbai Branch 162",CUST012093,"Arjun Jain",512245.75,1
BR0162,"Mumbai Branch 162",CUST058626,"Deepak Rathore",299441.71,2
BR0162,"Mumbai Branch 162",CUST066223,"Deepak Yadav",299408.11,3
BR0163,"Surat Branch 163",CUST055831,"Ankit Tiwari",402575.88,1
BR0163,"Surat Branch 163",CUST071836,"Meena Malhotra",299934.40,2
BR0163,"Surat Branch 163",CUST047749,"Sneha Jain",299274.73,3
BR0164,"Jodhpur Branch 164",CUST096542,"Vivek Saini",477042.22,1
BR0164,"Jodhpur Branch 164",CUST044722,"Amit Saini",428624.17,2
BR0164,"Jodhpur Branch 164",CUST013055,"Manish Malhotra",399742.03,3
BR0165,"Ahmedabad Branch 165",CUST080303,"Rohit Malhotra",356790.93,1
BR0165,"Ahmedabad Branch 165",CUST077709,"Riya Choudhary",310549.14,2
BR0165,"Ahmedabad Branch 165",CUST093460,"Riya Bansal",307751.76,3
BR0166,"Mumbai Branch 166",CUST002351,"Sneha Saini",362268.52,1
BR0166,"Mumbai Branch 166",CUST034899,"Vikas Bansal",350954.18,2
BR0166,"Mumbai Branch 166",CUST082452,"Riya Mehta",314704.96,3
BR0167,"Jaipur Branch 167",CUST018988,"Manish Singh",504067.24,1
BR0167,"Jaipur Branch 167",CUST026646,"Deepak Jain",299565.26,2
BR0167,"Jaipur Branch 167",CUST014664,"Kavita Rathore",299464.15,3
BR0168,"Chandigarh Branch 168",CUST010237,"Rohit Mishra",518478.88,1
BR0168,"Chandigarh Branch 168",CUST084257,"Komal Singh",475428.94,2
BR0168,"Chandigarh Branch 168",CUST055216,"Meena Singh",377518.00,3
BR0169,"Hyderabad Branch 169",CUST036731,"Kavita Mehta",441140.92,1
BR0169,"Hyderabad Branch 169",CUST068302,"Sneha Agarwal",435220.66,2
BR0169,"Hyderabad Branch 169",CUST064720,"Pooja Agarwal",408805.55,3
BR0170,"Lucknow Branch 170",CUST013127,"Komal Tiwari",494201.18,1
BR0170,"Lucknow Branch 170",CUST076820,"Suresh Sharma",299870.01,2
BR0170,"Lucknow Branch 170",CUST086752,"Neha Gupta",299538.93,3
BR0171,"Bengaluru Branch 171",CUST090841,"Suresh Joshi",424735.44,1
BR0171,"Bengaluru Branch 171",CUST041666,"Nikhil Rathore",421127.88,2
BR0171,"Bengaluru Branch 171",CUST099331,"Pawan Gupta",326702.58,3
BR0172,"Jaipur Branch 172",CUST028453,"Pooja Rathore",514728.76,1
BR0172,"Jaipur Branch 172",CUST090481,"Kavita Gupta",475647.48,2
BR0172,"Jaipur Branch 172",CUST088481,"Karan Agarwal",472381.44,3
BR0173,"Indore Branch 173",CUST071118,"Deepak Malhotra",299945.57,1
BR0173,"Indore Branch 173",CUST055061,"Nikhil Kumar",299877.32,2
BR0173,"Indore Branch 173",CUST061732,"Pooja Jain",299816.51,3
BR0174,"Jodhpur Branch 174",CUST053453,"Simran Joshi",433577.02,1
BR0174,"Jodhpur Branch 174",CUST060232,"Karan Mishra",355179.78,2
BR0174,"Jodhpur Branch 174",CUST083750,"Pawan Choudhary",308303.67,3
BR0175,"Kolkata Branch 175",CUST042282,"Vivek Tiwari",430741.28,1
BR0175,"Kolkata Branch 175",CUST098498,"Karan Joshi",322322.60,2
BR0175,"Kolkata Branch 175",CUST010193,"Pooja Saini",299875.66,3
BR0176,"Alwar Branch 176",CUST060095,"Amit Jain",394710.76,1
BR0176,"Alwar Branch 176",CUST043086,"Anjali Malhotra",321977.58,2
BR0176,"Alwar Branch 176",CUST036593,"Vikas Jain",318415.90,3
BR0177,"Lucknow Branch 177",CUST040642,"Vikas Kumar",458234.46,1
BR0177,"Lucknow Branch 177",CUST075181,"Sneha Bansal",397428.00,2
BR0177,"Lucknow Branch 177",CUST058704,"Neha Verma",299908.58,3
BR0178,"Udaipur Branch 178",CUST055233,"Simran Malhotra",515012.14,1
BR0178,"Udaipur Branch 178",CUST075873,"Komal Mehta",299703.56,2
BR0178,"Udaipur Branch 178",CUST060226,"Rohit Agarwal",299590.45,3
BR0179,"Bengaluru Branch 179",CUST032401,"Arjun Choudhary",481904.41,1
BR0179,"Bengaluru Branch 179",CUST088277,"Shreya Choudhary",332518.13,2
BR0179,"Bengaluru Branch 179",CUST022657,"Komal Patel",303380.88,3
BR0180,"Udaipur Branch 180",CUST044897,"Suresh Choudhary",574222.24,1
BR0180,"Udaipur Branch 180",CUST007281,"Rahul Mehta",524461.50,2
BR0180,"Udaipur Branch 180",CUST093238,"Sneha Tiwari",492432.70,3
BR0181,"Lucknow Branch 181",CUST020126,"Amit Jain",518055.24,1
BR0181,"Lucknow Branch 181",CUST085855,"Arjun Jain",517209.20,2
BR0181,"Lucknow Branch 181",CUST063290,"Deepak Bansal",299559.17,3
BR0182,"Udaipur Branch 182",CUST033145,"Ankit Rathore",385737.32,1
BR0182,"Udaipur Branch 182",CUST046462,"Deepak Rathore",357669.79,2
BR0182,"Udaipur Branch 182",CUST086184,"Vivek Kumar",299611.64,3
BR0183,"Mumbai Branch 183",CUST094986,"Vivek Malhotra",525201.16,1
BR0183,"Mumbai Branch 183",CUST069577,"Vikas Rathore",520877.16,2
BR0183,"Mumbai Branch 183",CUST063319,"Ankit Choudhary",467090.20,3
BR0184,"Delhi Branch 184",CUST092050,"Komal Kumar",401204.40,1
BR0184,"Delhi Branch 184",CUST077653,"Neha Singh",363705.68,2
BR0184,"Delhi Branch 184",CUST048720,"Anjali Mehta",324934.29,3
BR0185,"Ahmedabad Branch 185",CUST072834,"Simran Verma",597346.40,1
BR0185,"Ahmedabad Branch 185",CUST094841,"Shreya Saini",400832.58,2
BR0185,"Ahmedabad Branch 185",CUST056062,"Riya Singh",388478.07,3
BR0186,"Pune Branch 186",CUST083013,"Vikas Singh",567648.84,1
BR0186,"Pune Branch 186",CUST094260,"Vikas Yadav",299814.13,2
BR0186,"Pune Branch 186",CUST062552,"Komal Singh",299800.42,3
BR0187,"Udaipur Branch 187",CUST034731,"Arjun Malhotra",299197.89,1
BR0187,"Udaipur Branch 187",CUST048508,"Pooja Joshi",299049.47,2
BR0187,"Udaipur Branch 187",CUST093309,"Komal Mehta",299001.77,3
BR0188,"Indore Branch 188",CUST040476,"Rahul Sharma",546901.14,1
BR0188,"Indore Branch 188",CUST002664,"Manish Mishra",534793.06,2
BR0188,"Indore Branch 188",CUST069084,"Priya Saini",460544.24,3
BR0189,"Chandigarh Branch 189",CUST085119,"Ankit Mishra",567629.84,1
BR0189,"Chandigarh Branch 189",CUST094269,"Vikas Gupta",387518.93,2
BR0189,"Chandigarh Branch 189",CUST064686,"Sneha Mehta",334004.81,3
BR0190,"Bhopal Branch 190",CUST075076,"Pawan Choudhary",346913.36,1
BR0190,"Bhopal Branch 190",CUST098778,"Neha Kumar",303862.47,2
BR0190,"Bhopal Branch 190",CUST014876,"Priya Jain",298903.30,3
BR0191,"Jodhpur Branch 191",CUST061924,"Manish Mishra",429773.39,1
BR0191,"Jodhpur Branch 191",CUST020616,"Kavita Joshi",405998.40,2
BR0191,"Jodhpur Branch 191",CUST045467,"Pawan Yadav",330647.11,3
BR0192,"Ahmedabad Branch 192",CUST006768,"Arjun Kumar",391495.32,1
BR0192,"Ahmedabad Branch 192",CUST048363,"Karan Malhotra",354098.59,2
BR0192,"Ahmedabad Branch 192",CUST099522,"Vivek Singh",299909.38,3
BR0193,"Udaipur Branch 193",CUST043151,"Pawan Mehta",364767.21,1
BR0193,"Udaipur Branch 193",CUST005164,"Simran Bansal",315292.10,2
BR0193,"Udaipur Branch 193",CUST020779,"Pooja Bansal",299929.64,3
BR0194,"Surat Branch 194",CUST017312,"Nikhil Gupta",564417.14,1
BR0194,"Surat Branch 194",CUST038068,"Amit Mehta",388931.32,2
BR0194,"Surat Branch 194",CUST096659,"Shreya Bansal",366356.70,3
BR0195,"Hyderabad Branch 195",CUST050263,"Anjali Patel",452356.40,1
BR0195,"Hyderabad Branch 195",CUST035130,"Karan Gupta",432952.41,2
BR0195,"Hyderabad Branch 195",CUST003260,"Rahul Mehta",299358.89,3
BR0196,"Chandigarh Branch 196",CUST034465,"Amit Patel",530526.13,1
BR0196,"Chandigarh Branch 196",CUST028550,"Arjun Yadav",441414.12,2
BR0196,"Chandigarh Branch 196",CUST078559,"Arjun Rathore",367670.97,3
BR0197,"Lucknow Branch 197",CUST072047,"Karan Mishra",472284.65,1
BR0197,"Lucknow Branch 197",CUST021627,"Arjun Bansal",465264.22,2
BR0197,"Lucknow Branch 197",CUST028234,"Simran Gupta",378496.17,3
BR0198,"Bhopal Branch 198",CUST072010,"Arjun Jain",358946.83,1
BR0198,"Bhopal Branch 198",CUST049556,"Manish Verma",299876.47,2
BR0198,"Bhopal Branch 198",CUST090186,"Ankit Rathore",299785.29,3
BR0199,"Udaipur Branch 199",CUST069332,"Suresh Patel",502474.09,1
BR0199,"Udaipur Branch 199",CUST061605,"Vivek Yadav",343432.23,2
BR0199,"Udaipur Branch 199",CUST084739,"Kavita Rathore",322991.07,3
BR0200,"Kolkata Branch 200",CUST051024,"Simran Agarwal",354362.58,1
BR0200,"Kolkata Branch 200",CUST021618,"Rahul Yadav",299813.20,2
BR0200,"Kolkata Branch 200",CUST008014,"Deepak Verma",299728.49,3
BR0201,"Pune Branch 201",CUST090095,"Pawan Joshi",495969.31,1
BR0201,"Pune Branch 201",CUST063868,"Rohit Malhotra",469913.81,2
BR0201,"Pune Branch 201",CUST036968,"Riya Malhotra",372104.78,3
BR0202,"Ahmedabad Branch 202",CUST022200,"Neha Agarwal",534400.96,1
BR0202,"Ahmedabad Branch 202",CUST089125,"Vivek Mehta",454713.16,2
BR0202,"Ahmedabad Branch 202",CUST007909,"Suresh Mishra",420700.43,3
BR0203,"Ahmedabad Branch 203",CUST066269,"Komal Singh",408902.46,1
BR0203,"Ahmedabad Branch 203",CUST039587,"Shreya Saini",388264.79,2
BR0203,"Ahmedabad Branch 203",CUST057469,"Manish Kumar",299850.49,3
BR0204,"Delhi Branch 204",CUST094959,"Manish Yadav",391816.44,1
BR0204,"Delhi Branch 204",CUST026547,"Simran Malhotra",369226.37,2
BR0204,"Delhi Branch 204",CUST015708,"Simran Verma",299808.33,3
BR0205,"Pune Branch 205",CUST057994,"Komal Gupta",520270.22,1
BR0205,"Pune Branch 205",CUST010831,"Neha Patel",330805.13,2
BR0205,"Pune Branch 205",CUST054172,"Ankit Agarwal",299736.41,3
BR0206,"Jodhpur Branch 206",CUST040072,"Arjun Kumar",322896.14,1
BR0206,"Jodhpur Branch 206",CUST024529,"Deepak Jain",299601.71,2
BR0206,"Jodhpur Branch 206",CUST004454,"Pawan Rathore",299355.99,3
BR0207,"Bengaluru Branch 207",CUST008899,"Arjun Yadav",578328.74,1
BR0207,"Bengaluru Branch 207",CUST024554,"Nikhil Gupta",352960.85,2
BR0207,"Bengaluru Branch 207",CUST013277,"Manish Tiwari",351305.61,3
BR0208,"Hyderabad Branch 208",CUST095572,"Vivek Joshi",561597.05,1
BR0208,"Hyderabad Branch 208",CUST070513,"Nikhil Singh",559025.31,2
BR0208,"Hyderabad Branch 208",CUST098735,"Sneha Choudhary",403626.29,3
BR0209,"Indore Branch 209",CUST002974,"Suresh Saini",302805.99,1
BR0209,"Indore Branch 209",CUST056340,"Rahul Jain",299956.46,2
BR0209,"Indore Branch 209",CUST016744,"Deepak Verma",299446.45,3
BR0210,"Delhi Branch 210",CUST010435,"Shreya Choudhary",560089.70,1
BR0210,"Delhi Branch 210",CUST026414,"Vivek Saini",366460.10,2
BR0210,"Delhi Branch 210",CUST019415,"Vikas Rathore",315627.61,3
BR0211,"Ahmedabad Branch 211",CUST006209,"Karan Mishra",299174.99,1
BR0211,"Ahmedabad Branch 211",CUST010248,"Priya Bansal",299012.99,2
BR0211,"Ahmedabad Branch 211",CUST092388,"Amit Joshi",298984.28,3
BR0212,"Kota Branch 212",CUST090277,"Arjun Kumar",520457.73,1
BR0212,"Kota Branch 212",CUST064298,"Ankit Bansal",299876.01,2
BR0212,"Kota Branch 212",CUST073258,"Neha Singh",299660.63,3
BR0213,"Kota Branch 213",CUST003881,"Rahul Jain",412463.21,1
BR0213,"Kota Branch 213",CUST046483,"Sneha Joshi",299831.55,2
BR0213,"Kota Branch 213",CUST036320,"Karan Kumar",298474.74,3
BR0214,"Chandigarh Branch 214",CUST014804,"Ankit Agarwal",459883.80,1
BR0214,"Chandigarh Branch 214",CUST024576,"Rahul Jain",384653.94,2
BR0214,"Chandigarh Branch 214",CUST048907,"Simran Rathore",301009.21,3
BR0215,"Chennai Branch 215",CUST076209,"Nikhil Choudhary",485806.90,1
BR0215,"Chennai Branch 215",CUST027420,"Deepak Jain",426962.66,2
BR0215,"Chennai Branch 215",CUST047999,"Komal Sharma",364828.68,3
BR0216,"Bengaluru Branch 216",CUST011371,"Simran Verma",473839.04,1
BR0216,"Bengaluru Branch 216",CUST017775,"Pawan Choudhary",457664.87,2
BR0216,"Bengaluru Branch 216",CUST000655,"Ankit Kumar",444363.58,3
BR0217,"Bengaluru Branch 217",CUST082228,"Amit Rathore",459591.33,1
BR0217,"Bengaluru Branch 217",CUST028745,"Shreya Jain",327978.22,2
BR0217,"Bengaluru Branch 217",CUST040282,"Simran Jain",299897.83,3
BR0218,"Alwar Branch 218",CUST004817,"Neha Agarwal",394076.87,1
BR0218,"Alwar Branch 218",CUST084198,"Riya Patel",354656.25,2
BR0218,"Alwar Branch 218",CUST064667,"Kavita Tiwari",340262.58,3
BR0219,"Ahmedabad Branch 219",CUST032902,"Amit Saini",499862.26,1
BR0219,"Ahmedabad Branch 219",CUST031406,"Pooja Choudhary",450440.10,2
BR0219,"Ahmedabad Branch 219",CUST037743,"Rahul Singh",380661.87,3
BR0220,"Jodhpur Branch 220",CUST021607,"Karan Malhotra",539251.29,1
BR0220,"Jodhpur Branch 220",CUST036526,"Simran Saini",488350.20,2
BR0220,"Jodhpur Branch 220",CUST090029,"Vikas Agarwal",413445.00,3
BR0221,"Mumbai Branch 221",CUST081588,"Pawan Choudhary",313567.89,1
BR0221,"Mumbai Branch 221",CUST016611,"Vivek Gupta",312671.68,2
BR0221,"Mumbai Branch 221",CUST018582,"Amit Mehta",299700.18,3
BR0222,"Chandigarh Branch 222",CUST094199,"Nikhil Gupta",383517.44,1
BR0222,"Chandigarh Branch 222",CUST022459,"Rohit Gupta",318513.84,2
BR0222,"Chandigarh Branch 222",CUST059487,"Rohit Tiwari",299668.18,3
BR0223,"Lucknow Branch 223",CUST032864,"Manish Mehta",499571.39,1
BR0223,"Lucknow Branch 223",CUST074565,"Suresh Mehta",486140.47,2
BR0223,"Lucknow Branch 223",CUST085969,"Rohit Patel",335922.30,3
BR0224,"Delhi Branch 224",CUST044532,"Karan Malhotra",299062.36,1
BR0224,"Delhi Branch 224",CUST087717,"Riya Choudhary",298455.28,2
BR0224,"Delhi Branch 224",CUST071643,"Suresh Verma",297501.75,3
BR0225,"Pune Branch 225",CUST072211,"Vikas Sharma",456825.04,1
BR0225,"Pune Branch 225",CUST087759,"Deepak Kumar",399388.63,2
BR0225,"Pune Branch 225",CUST051012,"Pooja Verma",299076.59,3
BR0226,"Pune Branch 226",CUST017073,"Neha Sharma",321038.04,1
BR0226,"Pune Branch 226",CUST007183,"Vivek Mehta",299882.92,2
BR0226,"Pune Branch 226",CUST055695,"Simran Rathore",299874.88,3
BR0227,"Lucknow Branch 227",CUST096419,"Riya Mishra",526670.66,1
BR0227,"Lucknow Branch 227",CUST020053,"Neha Sharma",512506.73,2
BR0227,"Lucknow Branch 227",CUST049337,"Karan Joshi",503773.45,3
BR0228,"Jodhpur Branch 228",CUST065319,"Meena Yadav",532686.80,1
BR0228,"Jodhpur Branch 228",CUST035155,"Vikas Bansal",319097.94,2
BR0228,"Jodhpur Branch 228",CUST020897,"Nikhil Verma",313442.27,3
BR0229,"Mumbai Branch 229",CUST064420,"Ankit Choudhary",563370.63,1
BR0229,"Mumbai Branch 229",CUST043322,"Karan Rathore",557468.40,2
BR0229,"Mumbai Branch 229",CUST081200,"Pooja Jain",390696.27,3
BR0230,"Delhi Branch 230",CUST031070,"Manish Jain",509694.84,1
BR0230,"Delhi Branch 230",CUST013276,"Rohit Bansal",392340.10,2
BR0230,"Delhi Branch 230",CUST004449,"Pooja Jain",340488.92,3
